"districtid","apr","aug","dec","feb","jan","jul","jun","mar","may","nov","oct","sep","year","states","stateid","district"
"364","6.7999999999999998","172.40000000000001","0","0","0","347.30000000000001","61.899999999999999","5.5999999999999996","3.6000000000000001","0","31.5","231.69999999999999","2005","MAHARASHTRA","21","OSMANABAD"
"364","0.29999999999999999","164.40000000000001","0","0","0","61.700000000000003","117.8","1","23.800000000000001","15.6","40","212.30000000000001","2006","MAHARASHTRA","21","OSMANABAD"
"364","0.20000000000000001","129","0","0","0","67.099999999999994","197","0","0.69999999999999996","0","0","227","2007","MAHARASHTRA","21","OSMANABAD"
"364","22.800000000000001","187.80000000000001","2.2999999999999998","0","0","88.5","51.200000000000003","46.899999999999999","0","10.300000000000001","5.7999999999999998","355.60000000000002","2008","MAHARASHTRA","21","OSMANABAD"
"374","0.69999999999999996","87.299999999999997","0","0","3.5","173.40000000000001","93.599999999999994","0","18.300000000000001","9.8000000000000007","28.199999999999999","175.90000000000001","2004","MAHARASHTRA","21","PARBHANI"
"374","0.59999999999999998","107.7","0","0.40000000000000002","8.9000000000000004","807.70000000000005","66.900000000000006","6","0.29999999999999999","0","128.80000000000001","131.59999999999999","2005","MAHARASHTRA","21","PARBHANI"
"374","0.10000000000000001","497.10000000000002","0","0","0","101.59999999999999","104.7","11.4","8.8000000000000007","0.80000000000000004","65.5","148.69999999999999","2006","MAHARASHTRA","21","PARBHANI"
"374","1.2","192.40000000000001","0","0","0","222.69999999999999","157.80000000000001","0.20000000000000001","0","20.300000000000001","0","223.19999999999999","2007","MAHARASHTRA","21","PARBHANI"
"374","12.1","128.90000000000001","0","0","3.5","152.59999999999999","110.40000000000001","7.0999999999999996","0.5","35.299999999999997","19.699999999999999","239","2008","MAHARASHTRA","21","PARBHANI"
"389","0","316","0","0","0","87.099999999999994","181.19999999999999","0","15.5","1.3","17.5","182.5","2004","MAHARASHTRA","21","PUNE"
"389","1.8","237.80000000000001","0","0","0.90000000000000002","383.39999999999998","228.69999999999999","0.10000000000000001","2.7999999999999998","0","105.5","272.69999999999999","2005","MAHARASHTRA","21","PUNE"
"389","0","390","0","0","0","332.80000000000001","191.80000000000001","1.3","8.1999999999999993","4.2000000000000002","57.100000000000001","197.69999999999999","2006","MAHARASHTRA","21","PUNE"
"389","6","225","0","0","0","261.19999999999999","267.80000000000001","0","0.59999999999999998","12.5","2.7999999999999998","134.59999999999999","2007","MAHARASHTRA","21","PUNE"
"389","0.80000000000000004","216.09999999999999","6.7999999999999998","0","0","99.5","148.40000000000001","13.699999999999999","0.80000000000000004","4.4000000000000004","60.100000000000001","259.39999999999998","2008","MAHARASHTRA","21","PUNE"
"395","0","1335.3","0","0","0","1019.6","521","0","4","2","26","320.5","2004","MAHARASHTRA","21","RAIGAD"
"395","0","947","0","0","0","1541.8","662.29999999999995","0.20000000000000001","0","0","48.700000000000003","775.70000000000005","2005","MAHARASHTRA","21","RAIGAD"
"395","0","1184.2","0","0","0","1427","568.29999999999995","1.1000000000000001","73.200000000000003","2.3999999999999999","210.59999999999999","365.10000000000002","2006","MAHARASHTRA","21","RAIGAD"
"395","5.0999999999999996","1062.8","0","0","0","1024.3","1086.5999999999999","0","0.10000000000000001","11","8.5999999999999996","558.60000000000002","2007","MAHARASHTRA","21","RAIGAD"
"395","0","965.5","0.59999999999999998","0","0","912.89999999999998","815.39999999999998","0","0","0.40000000000000002","86.200000000000003","542.20000000000005","2008","MAHARASHTRA","21","RAIGAD"
"408","0","908.20000000000005","0","0","0","1001.7","848.70000000000005","0","27.899999999999999","1.8","41.5","273.30000000000001","2004","MAHARASHTRA","21","RATNAGIRI"
"408","0","873.79999999999995","0","0","0.20000000000000001","1352.5999999999999","716.5","0","0","0","93.599999999999994","597.89999999999998","2005","MAHARASHTRA","21","RATNAGIRI"
"408","0","836.70000000000005","0","0","0","1122.4000000000001","790.5","0.80000000000000004","310.89999999999998","3.8999999999999999","163.80000000000001","469.69999999999999","2006","MAHARASHTRA","21","RATNAGIRI"
"408","0.59999999999999998","1126.0999999999999","0","0","0","880.10000000000002","1254.0999999999999","0","2.5","17.300000000000001","27.800000000000001","767.70000000000005","2007","MAHARASHTRA","21","RATNAGIRI"
"408","0","826.39999999999998","10.9","0","0","660.29999999999995","871.70000000000005","5.2000000000000002","40.5","0.10000000000000001","55.200000000000003","520.89999999999998","2008","MAHARASHTRA","21","RATNAGIRI"
"425","1.8","139.90000000000001","0","0","0","49.299999999999997","232.90000000000001","0","21.800000000000001","0.20000000000000001","24.800000000000001","150.19999999999999","2004","MAHARASHTRA","21","SANGLI"
"425","25.399999999999999","247.69999999999999","0","0.40000000000000002","0","314.39999999999998","158.5","0","3.3999999999999999","0","69.799999999999997","246","2005","MAHARASHTRA","21","SANGLI"
"425","0.59999999999999998","197.69999999999999","0","0","0","200.90000000000001","205.69999999999999","2.6000000000000001","27.5","16.300000000000001","59.899999999999999","164","2006","MAHARASHTRA","21","SANGLI"
"425","5.7999999999999998","160.09999999999999","0","0","0","127.90000000000001","312.39999999999998","0","12.1","12.199999999999999","9.0999999999999996","135.59999999999999","2007","MAHARASHTRA","21","SANGLI"
"425","30.5","170.69999999999999","0.20000000000000001","0","0","36","79.900000000000006","59.799999999999997","25.600000000000001","5.5","110.59999999999999","207.19999999999999","2008","MAHARASHTRA","21","SANGLI"
"430","1.3999999999999999","340.80000000000001","0","0","0","98.5","301.19999999999999","0.10000000000000001","8.0999999999999996","5.7999999999999998","24.5","172.69999999999999","2004","MAHARASHTRA","21","SATARA"
"430","4.5999999999999996","402.10000000000002","0","0.10000000000000001","0.5","501.30000000000001","279.80000000000001","0","1","0","81.299999999999997","259.60000000000002","2005","MAHARASHTRA","21","SATARA"
"430","0","381.10000000000002","0","0","0","477.89999999999998","253.09999999999999","2.8999999999999999","32.399999999999999","12.9","48.299999999999997","153.5","2006","MAHARASHTRA","21","SATARA"
"430","7.7999999999999998","261","0","0","0","303.69999999999999","386.60000000000002","0","1.7","4.5999999999999996","1.3","175.80000000000001","2007","MAHARASHTRA","21","SATARA"
"430","2.3999999999999999","265.10000000000002","2.6000000000000001","0","0","99.299999999999997","160.59999999999999","31.399999999999999","17.600000000000001","4.9000000000000004","62.200000000000003","216","2008","MAHARASHTRA","21","SATARA"
"442","1.5","28.699999999999999","0","0.80000000000000004","0","123.8","110.2","0","38.799999999999997","0.10000000000000001","47.899999999999999","214.09999999999999","2004","MAHARASHTRA","21","SHOLAPUR"
"442","3.6000000000000001","110.5","0","0","0","155.90000000000001","41.600000000000001","0.90000000000000002","4.7000000000000002","0","166.90000000000001","151.69999999999999","2005","MAHARASHTRA","21","SHOLAPUR"
"442","1.2","61.799999999999997","0","0","0","32","140.80000000000001","0.69999999999999996","21.5","8.6999999999999993","44.5","231.40000000000001","2006","MAHARASHTRA","21","SHOLAPUR"
"442","0.10000000000000001","143","0","0","0","49.799999999999997","227","0","0.20000000000000001","9.5","0","223.40000000000001","2007","MAHARASHTRA","21","SHOLAPUR"
"442","7.7000000000000002","156.19999999999999","0.5","0","0","63.399999999999999","27.699999999999999","49.700000000000003","4.7999999999999998","25.399999999999999","58","279.10000000000002","2008","MAHARASHTRA","21","SHOLAPUR"
"450","0","598.70000000000005","0","0","0","811","902.39999999999998","0","38.399999999999999","0","49.5","209.59999999999999","2004","MAHARASHTRA","21","SINDHUDURG"
"450","0.5","561.20000000000005","0","0","0","1128.7","713.70000000000005","0","0","0","54","518.70000000000005","2005","MAHARASHTRA","21","SINDHUDURG"
"450","0","559","0","0","0","651.29999999999995","544.39999999999998","0","313.5","0","272.5","484.39999999999998","2006","MAHARASHTRA","21","SINDHUDURG"
"450","1.8","846.60000000000002","0","0","0","651","858.5","0","55.5","46.899999999999999","88.299999999999997","553.60000000000002","2007","MAHARASHTRA","21","SINDHUDURG"
"450","0","898.5","7.2999999999999998","0","0","619.79999999999995","808.29999999999995","47.299999999999997","0","0","32.600000000000001","645.10000000000002","2008","MAHARASHTRA","21","SINDHUDURG"
"476","0","1452.5999999999999","0","0","0","814","425.69999999999999","0","8","0","34.799999999999997","194.69999999999999","2004","MAHARASHTRA","21","THANE"
"476","0","726.29999999999995","0","0","0","1237","706.5","0","0","0","17.100000000000001","876.20000000000005","2005","MAHARASHTRA","21","THANE"
"476","0","1073.0999999999999","0","0","0","1153.7","489.69999999999999","0.29999999999999999","32.799999999999997","0","105.7","284","2006","MAHARASHTRA","21","THANE"
"476","0","957.39999999999998","0","0","0","723.70000000000005","512.5","0","0","0.10000000000000001","0","401","2007","MAHARASHTRA","21","THANE"
"476","0","846.5","0.10000000000000001","0","0","925.10000000000002","528","0","0","0.10000000000000001","37.700000000000003","443.89999999999998","2008","MAHARASHTRA","21","THANE"
"515","0","236.19999999999999","0","0","66","235.69999999999999","178","0","20","16.699999999999999","15.6","90.5","2004","MAHARASHTRA","21","WARDHA"
"515","11.9","214.5","3.8999999999999999","8.6999999999999993","88.700000000000003","323.5","182.09999999999999","26","1.6000000000000001","0","85","228.40000000000001","2005","MAHARASHTRA","21","WARDHA"
"515","27.199999999999999","302.10000000000002","0","0","0","357.80000000000001","108.3","80.599999999999994","52.399999999999999","17.300000000000001","36","115.3","2006","MAHARASHTRA","21","WARDHA"
"515","6.5999999999999996","272.60000000000002","0","2.2000000000000002","0","413.30000000000001","336","7.7999999999999998","6.5999999999999996","11","0.69999999999999996","257.89999999999998","2007","MAHARASHTRA","21","WARDHA"
"515","2.5","194.59999999999999","0","0","0","322.89999999999998","80","28.5","2.7999999999999998","0","20.199999999999999","167.09999999999999","2008","MAHARASHTRA","21","WARDHA"
"516","0","97.400000000000006","0","0","34.100000000000001","193.19999999999999","100.2","1.8","30","37.5","44","85.599999999999994","2004","MAHARASHTRA","21","WASHIM"
"516","18.899999999999999","184.80000000000001","0","2.5","46.799999999999997","417.60000000000002","75.799999999999997","15.699999999999999","0","0","107.40000000000001","183.30000000000001","2005","MAHARASHTRA","21","WASHIM"
"516","0","480.19999999999999","0","0","0","205.80000000000001","107.09999999999999","104.2","38.799999999999997","41.299999999999997","37.100000000000001","185.09999999999999","2006","MAHARASHTRA","21","WASHIM"
"516","7","212.19999999999999","0","-101010101","0","267.39999999999998","102.90000000000001","0","0","15.1","1","168.59999999999999","2007","MAHARASHTRA","21","WASHIM"
"516","0","110.3","5.2000000000000002","0","0","161","136.40000000000001","9.5","0","0","38.100000000000001","209.69999999999999","2008","MAHARASHTRA","21","WASHIM"
"525","0","173.90000000000001","0","0","36.700000000000003","233.09999999999999","139.59999999999999","0","69","35.700000000000003","29.199999999999999","73","2004","MAHARASHTRA","21","YEOTMAL"
"525","11","257.19999999999999","1.3","14","81.799999999999997","488.10000000000002","164.80000000000001","18.800000000000001","13.800000000000001","0","79.900000000000006","164.80000000000001","2005","MAHARASHTRA","21","YEOTMAL"
"525","14","403.80000000000001","0","0","0","351.69999999999999","112","57.600000000000001","27.899999999999999","10.9","106.8","205.30000000000001","2006","MAHARASHTRA","21","YEOTMAL"
"525","1","176","0","0","0","250.40000000000001","122","4.5999999999999996","14.4","6.2000000000000002","5.4000000000000004","216.09999999999999","2007","MAHARASHTRA","21","YEOTMAL"
"525","7.2000000000000002","196.5","0","0","0","178.09999999999999","83.400000000000006","72.400000000000006","5.2000000000000002","0","31.100000000000001","130.59999999999999","2008","MAHARASHTRA","21","YEOTMAL"
"100","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","MANIPUR","22","CHURACHANDPUR"
"100","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2005","MANIPUR","22","CHURACHANDPUR"
"100","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2006","MANIPUR","22","CHURACHANDPUR"
"100","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2007","MANIPUR","22","CHURACHANDPUR"
"100","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2008","MANIPUR","22","CHURACHANDPUR"
"203","380","171.59999999999999","2.1000000000000001","0","5.2000000000000002","168.80000000000001","190.80000000000001","20.199999999999999","152.40000000000001","10.9","93.900000000000006","142.90000000000001","2004","MANIPUR","22","IMPHAL"
"203","71","182.80000000000001","31.800000000000001","35.200000000000003","0","193.69999999999999","86.400000000000006","99.099999999999994","112.40000000000001","19.100000000000001","185.40000000000001","213.80000000000001","2005","MANIPUR","22","IMPHAL"
"203","70.099999999999994","67.5","13.199999999999999","37.399999999999999","0","152.90000000000001","169.59999999999999","1.8999999999999999","205.80000000000001","30.699999999999999","2.2999999999999998","94.799999999999997","2006","MANIPUR","22","IMPHAL"
"203","158.5","89.799999999999997","0.20000000000000001","184.69999999999999","0","129.09999999999999","220.19999999999999","6.5999999999999996","256.69999999999999","49.700000000000003","140.59999999999999","156.90000000000001","2007","MANIPUR","22","IMPHAL"
"203","14.800000000000001","200.5","2","31.699999999999999","33.299999999999997","256","170.09999999999999","78.900000000000006","93.200000000000003","0.90000000000000002","95.799999999999997","85.599999999999994","2008","MANIPUR","22","IMPHAL"
"434","-101010101","-101010101","-101010101","0","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","MANIPUR","22","SENAPATI"
"434","31.399999999999999","-101010101","36","0","-101010101","70.900000000000006","138.59999999999999","-101010101","0","-101010101","-101010101","-101010101","2005","MANIPUR","22","SENAPATI"
"434","180","81","0.5","0","0","245.09999999999999","271.39999999999998","2.3999999999999999","453.69999999999999","14.4","15","209.90000000000001","2006","MANIPUR","22","SENAPATI"
"434","38.200000000000003","257.60000000000002","0","115.7","2.2000000000000002","312.80000000000001","123","15","267.39999999999998","82.400000000000006","197.80000000000001","321.19999999999999","2007","MANIPUR","22","SENAPATI"
"434","30.800000000000001","329.39999999999998","12","5","0","14.199999999999999","275.80000000000001","29","106.2","0","19.199999999999999","279.60000000000002","2008","MANIPUR","22","SENAPATI"
"142","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2004","MEGHALAYA","23","EAST GARO HILLS"
"142","116.59999999999999","447.89999999999998","0","1.8","-101010101","671.29999999999995","43","136.90000000000001","0","0","506.60000000000002","129.59999999999999","2005","MEGHALAYA","23","EAST GARO HILLS"
"142","167.40000000000001","194.40000000000001","8.0999999999999996","23.199999999999999","0","282.89999999999998","401.10000000000002","2.3999999999999999","242.59999999999999","12","73.099999999999994","346.89999999999998","2006","MEGHALAYA","23","EAST GARO HILLS"
"142","214.59999999999999","432.30000000000001","0","40.399999999999999","0","945.10000000000002","705.5","32.5","132.80000000000001","38.899999999999999","203.80000000000001","524.89999999999998","2007","MEGHALAYA","23","EAST GARO HILLS"
"142","205","622.5","0","6.0999999999999996","30.699999999999999","794.39999999999998","651.39999999999998","147.09999999999999","302.60000000000002","0","243.09999999999999","159.80000000000001","2008","MEGHALAYA","23","EAST GARO HILLS"
"145","1108.2","1060.0999999999999","18","13","8.5","3079","1150.2","465.5","1053.8","22.600000000000001","1174.0999999999999","782","2004","MEGHALAYA","23","EAST KHASI HILLS"
"145","273.80000000000001","1585.7","1.8999999999999999","12.699999999999999","13.199999999999999","1396.8","1276.2","342.39999999999998","609.20000000000005","3.7000000000000002","429.10000000000002","295.19999999999999","2005","MEGHALAYA","23","EAST KHASI HILLS"
"145","378.69999999999999","368.89999999999998","9.4000000000000004","88","0.20000000000000001","817.60000000000002","1433.3","29.199999999999999","833.39999999999998","27.800000000000001","37.899999999999999","576.10000000000002","2006","MEGHALAYA","23","EAST KHASI HILLS"
"145","527.89999999999998","643.10000000000002","0.29999999999999999","75.099999999999994","0","2997.5","1714.5999999999999","18.199999999999999","592.39999999999998","171.80000000000001","522.10000000000002","1326.0999999999999","2007","MEGHALAYA","23","EAST KHASI HILLS"
"145","257","1899.8","4.2999999999999998","21.5","40.600000000000001","2035","1211.4000000000001","233.69999999999999","295.69999999999999","2.7000000000000002","292","591.5","2008","MEGHALAYA","23","EAST KHASI HILLS"
"208","247.40000000000001","377.19999999999999","3","3.8999999999999999","3","2372.8000000000002","545.20000000000005","68","546","1.2","829.39999999999998","371.39999999999998","2004","MEGHALAYA","23","JAINTIA HILLS"
"208","413.80000000000001","730.79999999999995","13.199999999999999","7","15.4","546","435.39999999999998","222.59999999999999","224.19999999999999","21.600000000000001","373.60000000000002","142","2005","MEGHALAYA","23","JAINTIA HILLS"
"208","152.59999999999999","243","15.6","11","0","408.69999999999999","507.10000000000002","66.799999999999997","756.29999999999995","43","229","345.19999999999999","2006","MEGHALAYA","23","JAINTIA HILLS"
"208","102.40000000000001","-101010101","-101010101","87.400000000000006","0","-101010101","-101010101","0.80000000000000004","134.40000000000001","-101010101","-101010101","-101010101","2007","MEGHALAYA","23","JAINTIA HILLS"
"208","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","-101010101","2008","MEGHALAYA","23","JAINTIA HILLS"
"5","353.80000000000001","379.80000000000001","0.69999999999999996","0","0","614.79999999999995","431.60000000000002","6.4000000000000004","214.80000000000001","2.1000000000000001","133.59999999999999","328.30000000000001","2004","MIZORAM","24","AIZWAL"
"5","57.100000000000001","264.39999999999998","0","4.7999999999999998","0","411.19999999999999","469.10000000000002","1.5","387.5","2.5","182.69999999999999","242.19999999999999","2006","MIZORAM","24","AIZWAL"
"5","222.19999999999999","447.10000000000002","0","61.299999999999997","0","424.5","511.60000000000002","26.899999999999999","201.09999999999999","99.299999999999997","185.59999999999999","580.29999999999995","2007","MIZORAM","24","AIZWAL"
"5","55.5","426.39999999999998","0","9.4000000000000004","37.700000000000003","258.80000000000001","246.30000000000001","9.1999999999999993","140.40000000000001","24.600000000000001","164.80000000000001","377.80000000000001","2008","MIZORAM","24","AIZWAL"
"94","-101010101","0","12","-101010101","0","1217","161","71","-101010101","135","0","-101010101","2004","MIZORAM","24","CHHIMTUIPUI"
"94","16","-101010101","0","0","-101010101","242","171.5","-101010101","62","5","-101010101","486","2005","MIZORAM","24","CHHIMTUIPUI"
"94","5","434.5","0","0","0","779","458","0","350","0","205","324.5","2006","MIZORAM","24","CHHIMTUIPUI"
"94","241","0","0","0","0","473","791.79999999999995","0.10000000000000001","0","0","189","851.29999999999995","2007","MIZORAM","24","CHHIMTUIPUI"
"94","0","-101010101","-101010101","0","-101010101","-101010101","-101010101","-101010101","0","-101010101","-101010101","337.5","2008","MIZORAM","24","CHHIMTUIPUI"
"32","0.69999999999999996","340.69999999999999","0","0.80000000000000004","45.299999999999997","263.5","210","0","8","3.8999999999999999","9.5999999999999996","108.8","2004","MADHYA PRADESH","20","BALAGHAT"
"32","0.59999999999999998","473.10000000000002","0","17.199999999999999","91.5","553.10000000000002","227.59999999999999","3.2999999999999998","37.200000000000003","0","94.099999999999994","440.19999999999999","2005","MADHYA PRADESH","20","BALAGHAT"
"32","38.200000000000003","676.60000000000002","0.40000000000000002","0","0","494.39999999999998","64.400000000000006","80.700000000000003","29.600000000000001","8.5999999999999996","6.7000000000000002","149.5","2006","MADHYA PRADESH","20","BALAGHAT"
"32","19","220.90000000000001","0","24.199999999999999","0","403.30000000000001","218.19999999999999","19.899999999999999","2.7999999999999998","68.400000000000006","11.9","268.5","2007","MADHYA PRADESH","20","BALAGHAT"
"32","1.2","485","0","17.800000000000001","0","302.5","289.10000000000002","49.299999999999997","0.40000000000000002","1.8999999999999999","8.5","169.69999999999999","2008","MADHYA PRADESH","20","BALAGHAT"
"48","0","334.60000000000002","0","-101010101","-101010101","144.80000000000001","92.099999999999994","0","0","0","54.799999999999997","78.299999999999997","2004","MADHYA PRADESH","20","BARWANI"
"48","-101010101","152.30000000000001","0","0","0","171.5","79.200000000000003","0","0","0","0","105.2","2005","MADHYA PRADESH","20","BARWANI"
"48","-101010101","499.5","0","0","0","374.69999999999999","62.299999999999997","-101010101","-101010101","0","25.600000000000001","184.59999999999999","2006","MADHYA PRADESH","20","BARWANI"
"48","0","206.19999999999999","0","0","0","363.69999999999999","66.799999999999997","0","0","0","0","96.900000000000006","2007","MADHYA PRADESH","20","BARWANI"
"48","0","149.59999999999999","0","0","0","135.80000000000001","42.700000000000003","0","0","0","35.700000000000003","146.19999999999999","2008","MADHYA PRADESH","20","BARWANI"
"55","0","386.30000000000001","0","0","15.1","192.19999999999999","99.799999999999997","0","8.4000000000000004","4.5","44.399999999999999","47.200000000000003","2004","MADHYA PRADESH","20","BETUL"
"55","25.100000000000001","172.40000000000001","0","3.6000000000000001","36.899999999999999","301.80000000000001","106.3","16.399999999999999","0.5","0","8.4000000000000004","263.69999999999999","2005","MADHYA PRADESH","20","BETUL"
"55","16.800000000000001","412","0","0","0","326.30000000000001","40.100000000000001","119.40000000000001","8.3000000000000007","33.600000000000001","8.5","173.80000000000001","2006","MADHYA PRADESH","20","BETUL"
"55","2.1000000000000001","354","0","1.3","0","551.60000000000002","131.80000000000001","8.3000000000000007","5.5","18.300000000000001","0","228.09999999999999","2007","MADHYA PRADESH","20","BETUL"
"55","2.7999999999999998","223.40000000000001","0","0","5.5999999999999996","160.80000000000001","142.90000000000001","0","0.20000000000000001","-101010101","44.799999999999997","170.09999999999999","2008","MADHYA PRADESH","20","BETUL"
"63","0","167.80000000000001","0","0","51.399999999999999","58","66.400000000000006","0","0.40000000000000002","0","56.5","85.200000000000003","2004","MADHYA PRADESH","20","BHIND"
"63","0","74.099999999999994","2.1000000000000001","0","4.2999999999999998","222.59999999999999","36.799999999999997","11","4.2999999999999998","0","0","97.5","2005","MADHYA PRADESH","20","BHIND"
"63","0","77.599999999999994","0","0","0","182","74.700000000000003","18.5","0","0","2.2000000000000002","46.899999999999999","2006","MADHYA PRADESH","20","BHIND"
"63","1.8999999999999999","126.90000000000001","0","55.600000000000001","0","122.2","67.700000000000003","32.600000000000001","7.5999999999999996","0","0","64.099999999999994","2007","MADHYA PRADESH","20","BHIND"
"63","0.29999999999999999","257.5","0","0","0","322.19999999999999","189.09999999999999","0","40.5","0","6","157.90000000000001","2008","MADHYA PRADESH","20","BHIND"
"66","0.40000000000000002","415.60000000000002","0","0","64.700000000000003","249.5","46","0","1.5","1.3","11.300000000000001","19.199999999999999","2004","MADHYA PRADESH","20","BHOPAL"
"66","0.80000000000000004","149.19999999999999","0","1.6000000000000001","1.7","672.79999999999995","45.399999999999999","14.300000000000001","0.59999999999999998","0","0.5","238.69999999999999","2005","MADHYA PRADESH","20","BHOPAL"
"66","17.300000000000001","903.79999999999995","2","0","0","311.19999999999999","64.599999999999994","108.8","94","3.6000000000000001","27.800000000000001","406.69999999999999","2006","MADHYA PRADESH","20","BHOPAL"
"66","0.29999999999999999","175.09999999999999","1","21.300000000000001","0.20000000000000001","425.80000000000001","80.5","0","12.1","0","0","236.5","2007","MADHYA PRADESH","20","BHOPAL"
"66","1.8","187.40000000000001","0","0","0","220.30000000000001","152.5","11.6","18.600000000000001","9.5","1.1000000000000001","137.19999999999999","2008","MADHYA PRADESH","20","BHOPAL"
"93","5.9000000000000004","348.80000000000001","0","0","12","130.30000000000001","215.30000000000001","0","4.5999999999999996","0","33.100000000000001","190.69999999999999","2004","MADHYA PRADESH","20","CHHATARPUR"
"93","10.1","272.89999999999998","4.4000000000000004","9.6999999999999993","10.9","465.60000000000002","56.5","44.299999999999997","1.5","0","24.899999999999999","105.8","2005","MADHYA PRADESH","20","CHHATARPUR"
"93","19.600000000000001","157.5","0","0","0","313.69999999999999","31.399999999999999","46.700000000000003","39.700000000000003","0.10000000000000001","3.2000000000000002","37","2006","MADHYA PRADESH","20","CHHATARPUR"
"93","0","182.69999999999999","1.8999999999999999","61.399999999999999","0.5","139.5","72.599999999999994","11.1","38.700000000000003","0","0","66.799999999999997","2007","MADHYA PRADESH","20","CHHATARPUR"
"93","1.8","311.30000000000001","0","0.10000000000000001","0","250.09999999999999","252.30000000000001","9.1999999999999993","7","4.7999999999999998","6.4000000000000004","95.299999999999997","2008","MADHYA PRADESH","20","CHHATARPUR"
"96","0","185.80000000000001","0","0","12.5","132.90000000000001","107.3","0","10.199999999999999","42.100000000000001","29.399999999999999","54.299999999999997","2004","MADHYA PRADESH","20","CHINDWARA"
"96","2.3999999999999999","168.90000000000001","0","0","30","458.5","191.90000000000001","39.399999999999999","3.6000000000000001","0","45.899999999999999","271.39999999999998","2005","MADHYA PRADESH","20","CHINDWARA"
"96","0","425.5","0","0","0","372.19999999999999","33.399999999999999","133.59999999999999","2","17.899999999999999","2.7999999999999998","106.09999999999999","2006","MADHYA PRADESH","20","CHINDWARA"
"96","3.1000000000000001","168.5","0","0","0","334","132.09999999999999","0","9.6999999999999993","18.100000000000001","0","262","2007","MADHYA PRADESH","20","CHINDWARA"
"96","8.8000000000000007","165.69999999999999","0","12.800000000000001","0","127.8","110.59999999999999","27.399999999999999","0.80000000000000004","0","19.300000000000001","194.80000000000001","2008","MADHYA PRADESH","20","CHINDWARA"
"109","20","293.5","0","0","39.200000000000003","352.39999999999998","264.39999999999998","0","4.5999999999999996","0","12.199999999999999","62.399999999999999","2004","MADHYA PRADESH","20","DAMOH"
"109","0","352.19999999999999","18.5","0","7","922.39999999999998","191.40000000000001","0","0","0","7","168.30000000000001","2005","MADHYA PRADESH","20","DAMOH"
"109","14.199999999999999","311","0","0","0","339","14","38.399999999999999","0","10.4","0","79","2006","MADHYA PRADESH","20","DAMOH"
"109","4","315.5","0","0","0","256.30000000000001","579","0","0.5","0","4.5","99.599999999999994","2008","MADHYA PRADESH","20","DAMOH"
"115","6.4000000000000004","245","0","0","1","121","67.299999999999997","0","1","0","50.5","75.5","2004","MADHYA PRADESH","20","DATIA"
"115","2","63","0","0","0","255.5","35.5","30.600000000000001","6.7999999999999998","0","0","89.799999999999997","2005","MADHYA PRADESH","20","DATIA"
"115","0","92","0","-101010101","-101010101","211.5","60","28","0","0","1.5","43","2006","MADHYA PRADESH","20","DATIA"
"115","0","167.19999999999999","0","42.299999999999997","0","105.90000000000001","126","14.300000000000001","3","0","0","109.7","2007","MADHYA PRADESH","20","DATIA"
"115","4.4000000000000004","243.09999999999999","0","0","0","294.89999999999998","398.19999999999999","0","4.0999999999999996","3.2999999999999998","2.7000000000000002","93.299999999999997","2008","MADHYA PRADESH","20","DATIA"
"122","0","452.19999999999999","0","0","0","312.89999999999998","34","0","0","0","9.1999999999999993","46.200000000000003","2004","MADHYA PRADESH","20","DEWAS"
"122","-101010101","138.30000000000001","0","0","0","187.40000000000001","81.700000000000003","0","0","0","0","202.19999999999999","2005","MADHYA PRADESH","20","DEWAS"
"122","0","594.60000000000002","0","0","0","287.5","43.200000000000003","-101010101","0","0","9.4000000000000004","341.80000000000001","2006","MADHYA PRADESH","20","DEWAS"
"122","0","342.69999999999999","0","0","0","395.69999999999999","85.900000000000006","0","0","0","0","189","2007","MADHYA PRADESH","20","DEWAS"
"122","0","190.90000000000001","0","0","0","83.700000000000003","32.399999999999999","0","0","0","11.300000000000001","86.299999999999997","2008","MADHYA PRADESH","20","DEWAS"
"125","0","390.39999999999998","0","0","0","196.40000000000001","66","0","2.7999999999999998","0","14.800000000000001","50.899999999999999","2004","MADHYA PRADESH","20","DHAR"
"125","3.6000000000000001","74.5","0","0","0","245.59999999999999","55.5","3.6000000000000001","0.5","0","1.7","174.90000000000001","2005","MADHYA PRADESH","20","DHAR"
"125","0","461.60000000000002","0","0","0","329.89999999999998","68.400000000000006","10.300000000000001","0","2.5","5.2000000000000002","205.5","2006","MADHYA PRADESH","20","DHAR"
